16	3	1.0
16	4	1.0
16	5	1.0
16	6	1.0
16	9	1.0
16	10	1.0
16	11	0.0
16	13	1.0
16	14	0.0
16	17	0.0
16	18	0.0
16	19	0.0
16	20	0.0
16	21	1.0
16	22	1.0
16	24	0.0
17	0	1.0
17	2	0.0
17	3	1.0
17	4	1.0
17	5	1.0
17	6	0.0
17	7	0.0
17	8	1.0
17	9	1.0
17	10	0.0
17	11	1.0
17	12	0.0
17	13	1.0
17	14	0.0
17	15	0.0
17	16	0.0
17	19	0.0
17	20	1.0
17	23	0.0
17	24	1.0
18	0	1.0
18	1	1.0
18	2	1.0
18	3	1.0
18	4	1.0
18	6	1.0
18	7	1.0
18	9	0.0
18	10	0.0
18	11	0.0
18	13	1.0
18	14	0.0
18	16	0.0
18	19	0.0
18	20	1.0
18	21	1.0
18	22	0.0
18	23	0.0
18	24	0.0
19	0	0.0
19	2	1.0
19	3	1.0
19	4	1.0
19	5	1.0
19	6	0.0
19	7	1.0
19	8	1.0
19	10	0.0
19	11	1.0
19	12	0.0
19	13	1.0
19	14	1.0
19	15	1.0
19	17	0.0
19	18	0.0
19	20	0.0
19	21	1.0
19	22	1.0
19	23	0.0
19	24	1.0
20	0	0.0
20	2	1.0
20	3	1.0
20	4	1.0
20	5	0.0
20	7	0.0
20	8	0.0
20	9	0.0
20	10	0.0
20	11	1.0
20	13	1.0
20	14	1.0
20	15	1.0
20	16	0.0
20	17	1.0
20	18	1.0
20	19	0.0
20	21	1.0
20	22	1.0
20	23	1.0
20	24	0.0
21	0	1.0
21	2	1.0
21	3	1.0
21	4	1.0
21	5	0.0
21	6	1.0
21	7	0.0
21	8	1.0
21	9	0.0
21	10	1.0
21	11	0.0
21	13	1.0
21	15	0.0
21	16	1.0
21	18	1.0
21	19	1.0
21	20	1.0
21	23	1.0
22	0	0.0
22	2	0.0
22	3	1.0
22	4	1.0
22	6	1.0
22	7	1.0
22	8	0.0
22	10	1.0
22	11	1.0
22	12	0.0
22	13	1.0
22	14	1.0
22	15	1.0
22	16	1.0
22	17	1.0
22	18	0.0
22	19	1.0
22	20	1.0
22	23	0.0
23	1	1.0
23	3	1.0
23	4	0.0
23	5	1.0
23	6	0.0
23	7	1.0
23	8	0.0
23	10	1.0
23	11	0.0
23	12	0.0
23	13	1.0
23	14	1.0
23	15	1.0
23	16	0.0
23	17	0.0
23	19	0.0
23	20	1.0
23	21	1.0
23	22	0.0
23	24	1.0
24	0	1.0
24	1	1.0
24	2	1.0
24	3	1.0
24	4	1.0
24	5	1.0
24	6	1.0
24	7	1.0
24	8	0.0
24	9	1.0
24	10	1.0
24	11	0.0
24	12	1.0
24	13	1.0
24	14	0.0
24	15	1.0
24	16	0.0
24	17	1.0
24	18	0.0
24	19	1.0
24	20	0.0
24	21	0.0
24	22	1.0
24	23	1.0
